package,class,method,descriptor,nesting,lines_covered,lines_total,coverage_pct,branches_covered,branches_missed,first_line
org.platformlambda.automation.http,org.platformlambda.automation.http.HttpRequestHandler,<clinit>,()V,top-level,9,9,100.0,0,0,44
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter$Housekeeper,<init>,(Ljava/util/concurrent/ConcurrentMap;)V,nested,3,3,100.0,0,0,431
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue$ServiceHandler,<init>,(Lorg/platformlambda/core/system/ServiceQueue;)V,nested,1,1,100.0,0,0,129
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue$ServiceHandler,handle,(Lio/vertx/core/eventbus/Message;)V,nested,21,28,75.0,13,9,133
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue$ServiceHandler,getWorker,(Ljava/lang/String;)Ljava/lang/String;,nested,2,5,40.0,1,5,186
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue$ServiceHandler,lambda$handle$0,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/Boolean;,nested,2,2,100.0,0,0,139
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality,<init>,()V,top-level,2,2,100.0,0,0,24
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality,getInstance,()Lorg/platformlambda/core/system/ServerPersonality;,top-level,1,1,100.0,0,0,34
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality,getType,()Lorg/platformlambda/core/system/ServerPersonality$Type;,top-level,1,1,100.0,0,0,38
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality,setType,(Lorg/platformlambda/core/system/ServerPersonality$Type;)V,top-level,4,5,80.0,1,1,51
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality,<clinit>,()V,top-level,2,2,100.0,0,0,25
org.platformlambda.core.system,org.platformlambda.core.system.AsyncHttpClientLoader,<init>,()V,top-level,1,1,100.0,0,0,34
org.platformlambda.core.system,org.platformlambda.core.system.AsyncHttpClientLoader,start,([Ljava/lang/String;)V,top-level,4,4,100.0,0,0,38
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue,<init>,(Lorg/platformlambda/core/system/ServiceDef;Ljava/lang/String;I)V,top-level,13,13,100.0,0,0,37
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue,<clinit>,()V,top-level,1,1,100.0,0,0,415
org.platformlambda.core.system,org.platformlambda.core.system.AutoStart,main,([Ljava/lang/String;)V,top-level,3,7,42.9,0,0,32
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue,<init>,(Lorg/platformlambda/core/system/ServiceDef;)V,top-level,30,36,83.3,20,8,49
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue,getRoute,()Ljava/lang/String;,top-level,1,1,100.0,0,0,98
org.platformlambda.core.system,org.platformlambda.core.system.ServiceQueue,<clinit>,()V,top-level,1,1,100.0,0,0,37
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue$WorkerHandler$handle$1,invokeSuspend,(Ljava/lang/Object;)Ljava/lang/Object;,anonymous,2,2,100.0,0,0,76
org.platformlambda.core.system,org.platformlambda.core.system.ServerPersonality$Type,<clinit>,()V,nested,2,2,100.0,0,0,28
org.platformlambda.core.system,org.platformlambda.core.system.Platform,<init>,()V,top-level,4,4,100.0,0,0,64
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getInstance,()Lorg/platformlambda/core/system/Platform;,top-level,2,2,100.0,0,0,74
org.platformlambda.core.system,org.platformlambda.core.system.Platform,initialize,()V,top-level,10,11,90.9,3,1,79
org.platformlambda.core.system,org.platformlambda.core.system.Platform,setAppId,(Ljava/lang/String;)V,top-level,5,6,83.3,1,1,114
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getVertx,()Lio/vertx/core/Vertx;,top-level,1,1,100.0,0,0,139
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getEventSystem,()Lio/vertx/core/eventbus/EventBus;,top-level,1,1,100.0,0,0,152
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getEventExecutor,()Ljava/util/concurrent/ExecutorService;,top-level,1,1,100.0,0,0,161
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getName,()Ljava/lang/String;,top-level,4,4,100.0,2,0,172
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getOrigin,()Ljava/lang/String;,top-level,8,8,100.0,3,1,189
org.platformlambda.core.system,org.platformlambda.core.system.Platform,startCloudServices,()V,top-level,18,21,85.7,8,6,211
org.platformlambda.core.system,org.platformlambda.core.system.Platform,isCloudSelected,()Z,top-level,1,1,100.0,0,0,244
org.platformlambda.core.system,org.platformlambda.core.system.Platform,connectToCloud,()V,top-level,9,11,81.8,3,3,252
org.platformlambda.core.system,org.platformlambda.core.system.Platform,startService,(Ljava/lang/String;Ljava/util/List;Z)Z,top-level,20,32,62.5,9,5,271
org.platformlambda.core.system,org.platformlambda.core.system.Platform,register,(Ljava/lang/String;Lorg/platformlambda/core/models/TypedLambdaFunction;I)V,top-level,2,2,100.0,0,0,344
org.platformlambda.core.system,org.platformlambda.core.system.Platform,registerPrivate,(Ljava/lang/String;Lorg/platformlambda/core/models/TypedLambdaFunction;I)V,top-level,2,2,100.0,0,0,359
org.platformlambda.core.system,org.platformlambda.core.system.Platform,registerKotlin,(Ljava/lang/String;Lorg/platformlambda/core/models/KotlinLambdaFunction;I)V,top-level,2,2,100.0,0,0,373
org.platformlambda.core.system,org.platformlambda.core.system.Platform,registerKotlinPrivate,(Ljava/lang/String;Lorg/platformlambda/core/models/KotlinLambdaFunction;I)V,top-level,2,2,100.0,0,0,388
org.platformlambda.core.system,org.platformlambda.core.system.Platform,makePublic,(Ljava/lang/String;)V,top-level,8,10,80.0,3,3,399
org.platformlambda.core.system,org.platformlambda.core.system.Platform,setCustomSerializer,(Ljava/lang/String;Lorg/platformlambda/core/models/CustomSerializer;)V,top-level,7,10,70.0,3,3,432
org.platformlambda.core.system,org.platformlambda.core.system.Platform,register,(Ljava/lang/String;Lorg/platformlambda/core/models/TypedLambdaFunction;ZI)V,top-level,10,13,76.9,4,2,503
org.platformlambda.core.system,org.platformlambda.core.system.Platform,registerAsync,(Ljava/lang/String;Lorg/platformlambda/core/models/KotlinLambdaFunction;ZI)V,top-level,10,13,76.9,4,2,524
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getValidatedRoute,(Ljava/lang/String;)Ljava/lang/String;,top-level,9,15,60.0,6,6,583
org.platformlambda.core.system,org.platformlambda.core.system.Platform,advertiseRoute,(Ljava/lang/String;)V,top-level,6,6,100.0,2,0,610
org.platformlambda.core.system,org.platformlambda.core.system.Platform,hasRoute,(Ljava/util/List;)Z,top-level,7,8,87.5,7,1,661
org.platformlambda.core.system,org.platformlambda.core.system.Platform,hasRoute,(Ljava/lang/String;)Z,top-level,3,4,75.0,2,2,680
org.platformlambda.core.system,org.platformlambda.core.system.Platform,getManager,(Ljava/lang/String;)Lorg/platformlambda/core/system/ServiceQueue;,top-level,1,1,100.0,2,2,695
org.platformlambda.core.system,org.platformlambda.core.system.Platform,waitForProvider,(Ljava/lang/String;I)Lio/vertx/core/Future;,top-level,1,1,100.0,0,0,706
org.platformlambda.core.system,org.platformlambda.core.system.Platform,waitForProviders,(Ljava/util/List;I)Lio/vertx/core/Future;,top-level,1,1,100.0,0,0,717
org.platformlambda.core.system,org.platformlambda.core.system.Platform,waitForProviders,(Lio/vertx/core/Promise;Ljava/util/List;II)V,top-level,4,8,50.0,1,3,728
org.platformlambda.core.system,org.platformlambda.core.system.Platform,lambda$waitForProviders$4,(Lio/vertx/core/Promise;)V,top-level,1,1,100.0,0,0,730
org.platformlambda.core.system,org.platformlambda.core.system.Platform,lambda$waitForProviders$3,(Ljava/util/List;ILio/vertx/core/Promise;)V,top-level,4,4,100.0,2,0,718
org.platformlambda.core.system,org.platformlambda.core.system.Platform,lambda$waitForProviders$2,(Lio/vertx/core/Promise;Ljava/util/List;ILjava/lang/Long;)V,top-level,1,1,100.0,0,0,722
org.platformlambda.core.system,org.platformlambda.core.system.Platform,lambda$waitForProviders$1,(Lio/vertx/core/Promise;)V,top-level,1,1,100.0,0,0,719
org.platformlambda.core.system,org.platformlambda.core.system.Platform,lambda$startService$0,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Class;Lorg/platformlambda/core/models/CloudSetup;Ljava/lang/String;Ljava/util/List;Z)V,top-level,4,5,80.0,1,1,301
org.platformlambda.core.system,org.platformlambda.core.system.Platform,<clinit>,()V,top-level,7,7,100.0,0,0,43
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,<init>,(Ljava/lang/String;Lorg/platformlambda/core/models/TypedLambdaFunction;)V,top-level,23,23,100.0,14,2,43
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,<init>,(Ljava/lang/String;Lorg/platformlambda/core/models/KotlinLambdaFunction;)V,top-level,23,23,100.0,11,3,43
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,getRoute,()Ljava/lang/String;,top-level,1,1,100.0,0,0,125
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,getFunction,()Lorg/platformlambda/core/models/TypedLambdaFunction;,top-level,1,1,100.0,0,0,130
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isPrivate,()Z,top-level,1,1,100.0,0,0,143
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isTrackable,()Z,top-level,1,1,100.0,0,0,147
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isCoroutine,()Z,top-level,1,1,100.0,0,0,151
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isInterceptor,()Z,top-level,1,1,100.0,0,0,155
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,getConcurrency,()I,top-level,1,1,100.0,0,0,159
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,setConcurrency,(I)Lorg/platformlambda/core/system/ServiceDef;,top-level,2,2,100.0,0,0,163
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,setPrivate,(Z)Lorg/platformlambda/core/system/ServiceDef;,top-level,2,2,100.0,0,0,168
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,getManager,()Lorg/platformlambda/core/system/ServiceQueue;,top-level,1,1,100.0,0,0,173
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,setManager,(Lorg/platformlambda/core/system/ServiceQueue;)V,top-level,2,2,100.0,0,0,177
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,setCustomSerializer,(Lorg/platformlambda/core/models/CustomSerializer;)Lorg/platformlambda/core/system/ServiceDef;,top-level,2,2,100.0,0,0,181
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,getCustomSerializer,()Lorg/platformlambda/core/models/CustomSerializer;,top-level,1,1,100.0,0,0,186
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isStream,()Z,top-level,1,1,100.0,0,0,190
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,isKotlin,()Z,top-level,1,1,100.0,0,0,194
org.platformlambda.core.system,org.platformlambda.core.system.ServiceDef,inputIsEnvelope,()Z,top-level,1,1,100.0,2,0,198
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueues,<init>,(Lorg/platformlambda/core/system/ServiceDef;Ljava/lang/String;)V,top-level,7,7,100.0,1,1,36
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueues,started,()V,top-level,2,2,100.0,0,0,46
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueues,<clinit>,()V,top-level,2,2,100.0,0,0,28
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,<init>,()V,top-level,2,2,100.0,0,0,49
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,main,([Ljava/lang/String;)V,top-level,24,29,82.8,2,2,73
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,runAsSpringBootApp,()V,top-level,2,2,100.0,0,0,115
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,runMainApp,()V,top-level,4,4,100.0,2,2,119
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,doApps,([Ljava/lang/String;Z)V,top-level,20,23,87.0,7,1,131
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,getSequence,(Ljava/lang/Class;Z)I,top-level,5,5,100.0,2,0,158
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,executeOrderly,(Ljava/util/Map;[Ljava/lang/String;Z)V,top-level,17,25,68.0,8,4,168
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,preload,()V,top-level,47,60,78.3,24,4,202
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,getInstancesFromEnv,(Ljava/lang/String;I)I,top-level,6,6,100.0,4,2,282
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,startHttpServerIfAny,()V,top-level,44,51,86.3,12,10,294
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,loadWebsocketServices,(Ljava/lang/Class;Ljava/lang/String;Ljava/lang/String;)V,top-level,15,19,78.9,3,1,386
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,getRestConfig,()Lorg/platformlambda/core/util/ConfigReader;,top-level,10,11,90.9,1,1,412
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,lambda$startHttpServerIfAny$1,(Ljava/util/concurrent/BlockingQueue;Ljava/util/concurrent/ConcurrentMap;Lio/vertx/core/http/HttpServer;)V,top-level,12,14,85.7,2,2,352
org.platformlambda.core.system,org.platformlambda.core.system.AppStarter,<clinit>,()V,top-level,7,7,100.0,0,0,50
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub$LocalPublisher,<init>,()V,nested,1,1,100.0,0,0,123
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue$WorkerHandler,<init>,(Lorg/platformlambda/core/system/WorkerQueue;)V,nested,1,1,100.0,0,0,59
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue$WorkerHandler,handle,(Lio/vertx/core/eventbus/Message;)V,nested,10,14,71.4,2,4,62
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue$WorkerHandler,executeFunction,(Lorg/platformlambda/core/models/EventEnvelope;Lkotlin/coroutines/Continuation;)Ljava/lang/Object;,nested,10,45,22.2,5,29,88
org.platformlambda.core.system,org.platformlambda.core.system.WorkerQueue$WorkerHandler,processEvent,(Lorg/platformlambda/core/models/EventEnvelope;Lkotlin/coroutines/Continuation;)Ljava/lang/Object;,nested,37,153,24.2,16,86,151
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,<init>,()V,top-level,18,18,100.0,4,4,79
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getInstance,()Lorg/platformlambda/core/system/EventEmitter;,top-level,1,1,100.0,0,0,136
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getId,()Ljava/lang/String;,top-level,1,1,100.0,0,0,140
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,isJournalEnabled,()Z,top-level,1,1,100.0,0,0,148
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getCloudRoutes,()Ljava/util/concurrent/ConcurrentMap;,top-level,1,1,100.0,0,0,156
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getCloudOrigins,()Ljava/util/concurrent/ConcurrentMap;,top-level,1,1,100.0,0,0,160
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getJournaledRoutes,()Ljava/util/List;,top-level,1,1,100.0,0,0,168
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,loadJournalRoutes,(Lorg/platformlambda/core/util/ConfigReader;)V,top-level,11,13,84.6,5,3,173
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,loadMulticast,(Ljava/lang/String;Lorg/platformlambda/core/util/ConfigReader;)V,top-level,19,23,82.6,9,5,191
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,loadHttpRoutes,(Ljava/lang/String;Lorg/platformlambda/core/util/ConfigReader;)V,top-level,28,32,87.5,13,9,223
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,loadRouteSubstitution,()V,top-level,17,29,58.6,5,5,265
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,addRouteSubstitution,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,top-level,3,5,60.0,0,0,306
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,addRouteSubstitution,(Ljava/lang/String;Ljava/lang/String;)V,top-level,8,10,80.0,7,7,313
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getRouteSubstitutionConfig,(Ljava/lang/String;)Lorg/platformlambda/core/util/ConfigReader;,top-level,6,10,60.0,1,1,330
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,startTracing,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I)Ljava/lang/String;,top-level,4,4,100.0,2,2,367
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,stopTracing,(Ljava/lang/String;)Lorg/platformlambda/core/models/TraceInfo;,top-level,5,6,83.3,2,2,380
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,discover,(Ljava/lang/String;Z)Lorg/platformlambda/core/models/TargetRoute;,top-level,5,21,23.8,4,22,399
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getCloudRoute,()Lorg/platformlambda/core/models/TargetRoute;,top-level,4,4,100.0,2,0,430
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,send,(Ljava/lang/String;[Lorg/platformlambda/core/models/Kv;)V,top-level,2,2,100.0,0,0,486
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,asEnvelope,(Ljava/lang/String;Ljava/lang/Object;[Lorg/platformlambda/core/models/Kv;)Lorg/platformlambda/core/models/EventEnvelope;,top-level,6,6,100.0,5,3,520
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,substituteRouteIfAny,(Ljava/lang/String;)Ljava/lang/String;,top-level,5,8,62.5,3,5,640
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,getEventHttpTarget,(Ljava/lang/String;)Ljava/lang/String;,top-level,2,2,100.0,1,1,655
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,send,(Lorg/platformlambda/core/models/EventEnvelope;)V,top-level,15,39,38.5,8,22,671
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,lambda$new$2,(Ljava/lang/String;)V,top-level,7,9,77.8,0,0,118
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,lambda$new$1,(Ljava/lang/String;)V,top-level,7,9,77.8,0,0,104
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,lambda$new$0,(Ljava/lang/String;)V,top-level,7,9,77.8,0,0,90
org.platformlambda.core.system,org.platformlambda.core.system.EventEmitter,<clinit>,()V,top-level,10,10,100.0,0,0,40
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,getInstance,()Lorg/platformlambda/core/system/LocalPubSub;,top-level,1,1,100.0,0,0,49
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,createTopic,(Ljava/lang/String;)V,top-level,7,8,87.5,1,1,53
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,topicExists,(Ljava/lang/String;)Z,top-level,1,1,100.0,2,2,80
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,subscribe,(Ljava/lang/String;Ljava/lang/String;)Z,top-level,10,15,66.7,4,4,88
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,lambda$createTopic$0,(Ljava/lang/String;Ljava/lang/String;)Ljava/util/List;,top-level,2,2,100.0,0,0,56
org.platformlambda.core.system,org.platformlambda.core.system.LocalPubSub,<clinit>,()V,top-level,3,3,100.0,0,0,37
